ID,优先纳入,PC,role,value
HGDP01065,FIRST,4,Intended,0.0224716
HGDP01066,FIRST,1,Intended,-0.00949071
HGDP01066,FIRST,2,Intended,0.028914
HGDP01066,FIRST,3,Intended,-0.0109493
HGDP01066,FIRST,4,Intended,0.0233564
HGDP01067,FIRST,1,Intended,-0.00982515
HGDP01067,FIRST,2,Intended,0.0269176
HGDP01067,FIRST,3,Intended,-0.00931021
HGDP01067,FIRST,4,Intended,0.0193341
HGDP01068,FIRST,1,Intended,-0.00882187
HGDP01068,FIRST,2,Intended,0.027036
HGDP01068,FIRST,3,Intended,-0.0125779
HGDP01068,FIRST,4,Intended,0.0235016
HGDP01069,FIRST,1,Intended,-0.0094594
HGDP01069,FIRST,2,Intended,0.0275212
HGDP01069,FIRST,3,Intended,-0.012873
HGDP01069,FIRST,4,Intended,0.0210102
HGDP01070,FIRST,1,Intended,-0.00941846
HGDP01070,FIRST,2,Intended,0.027386
HGDP01070,FIRST,3,Intended,-0.0143916
HGDP01070,FIRST,4,Intended,0.0268591
HGDP01071,FIRST,1,Intended,-0.010045
HGDP01071,FIRST,2,Intended,0.0282762
HGDP01071,FIRST,3,Intended,-0.0100354
HGDP01071,FIRST,4,Intended,0.0214557
HGDP01072,FIRST,1,Intended,-0.00955806
HGDP01072,FIRST,2,Intended,0.0273862
HGDP01072,FIRST,3,Intended,-0.0140689
HGDP01072,FIRST,4,Intended,0.0183361
HGDP01073,FIRST,1,Intended,-0.0096142
HGDP01073,FIRST,2,Intended,0.0287678
HGDP01073,FIRST,3,Intended,-0.0125512
HGDP01073,FIRST,4,Intended,0.0202575
HGDP01074,FIRST,1,Intended,-0.00921
HGDP01074,FIRST,2,Intended,0.027581
HGDP01074,FIRST,3,Intended,-0.00948376
HGDP01074,FIRST,4,Intended,0.0204105
HGDP01075,FIRST,1,Intended,-0.00931989
HGDP01075,FIRST,2,Intended,0.0278177
HGDP01075,FIRST,3,Intended,-0.0121086
HGDP01075,FIRST,4,Intended,0.0230992
HGDP01077,FIRST,1,Intended,-0.00955244
HGDP01077,FIRST,2,Intended,0.0281101
HGDP01077,FIRST,3,Intended,-0.0136033
HGDP01077,FIRST,4,Intended,0.0215519
HGDP01086,FIRST,1,Intended,0.0335161
HGDP01086,FIRST,2,Intended,-0.00567363
HGDP01086,FIRST,3,Intended,0.002917
HGDP01086,FIRST,4,Intended,-0.000516549
HGDP01087,FIRST,1,Intended,0.0332501
HGDP01087,FIRST,2,Intended,-0.00527536
HGDP01087,FIRST,3,Intended,-0.000652835
HGDP01087,FIRST,4,Intended,-0.000593591
HGDP01092,FIRST,1,Intended,0.0334148
HGDP01092,FIRST,2,Intended,-0.00547365
HGDP01092,FIRST,3,Intended,0.000932385
HGDP01092,FIRST,4,Intended,0.00179225
HGDP01099,FIRST,1,Intended,-0.0168
HGDP01099,FIRST,2,Intended,-0.0321896
HGDP01099,FIRST,3,Intended,-0.00595008
HGDP01099,FIRST,4,Intended,0.0154019
HGDP01100,FIRST,1,Intended,-0.0162582
HGDP01100,FIRST,2,Intended,-0.0324066
HGDP01100,FIRST,3,Intended,-0.00143447
HGDP01100,FIRST,4,Intended,0.0163595
HGDP01101,FIRST,1,Intended,-0.0168339
HGDP01101,FIRST,2,Intended,-0.0324527
HGDP01101,FIRST,3,Intended,-0.00749607
HGDP01101,FIRST,4,Intended,0.0154782
HGDP01102,FIRST,1,Intended,-0.0165138
HGDP01102,FIRST,2,Intended,-0.0319367
HGDP01102,FIRST,3,Intended,-0.00625195
HGDP01102,FIRST,4,Intended,0.0129435
HGDP01103,FIRST,1,Intended,-0.016199
HGDP01103,FIRST,2,Intended,-0.0321852
HGDP01103,FIRST,3,Intended,-0.00193006
HGDP01103,FIRST,4,Intended,0.0132888
HGDP01104,FIRST,1,Intended,-0.0166573
HGDP01104,FIRST,2,Intended,-0.0318602
HGDP01104,FIRST,3,Intended,-0.00604473
HGDP01104,FIRST,4,Intended,0.0160685
HGDP01149,FIRST,1,Intended,-0.00972403
HGDP01149,FIRST,2,Intended,0.0272209
HGDP01149,FIRST,3,Intended,-0.0142985
HGDP01149,FIRST,4,Intended,0.0192972
HGDP01151,FIRST,1,Intended,-0.00990496
HGDP01151,FIRST,2,Intended,0.0276716
HGDP01151,FIRST,3,Intended,-0.0122973
HGDP01151,FIRST,4,Intended,0.0188164
HGDP01152,FIRST,1,Intended,-0.00944577
HGDP01152,FIRST,2,Intended,0.0264306
HGDP01152,FIRST,3,Intended,-0.0123135
HGDP01152,FIRST,4,Intended,0.0194345
HGDP01155,FIRST,1,Intended,-0.00997952
HGDP01155,FIRST,2,Intended,0.0247428
HGDP01155,FIRST,3,Intended,-0.0101797
HGDP01155,FIRST,4,Intended,0.0179406
HGDP01156,FIRST,1,Intended,-0.00947822
HGDP01156,FIRST,2,Intended,0.0261783
HGDP01156,FIRST,3,Intended,-0.00877525
HGDP01156,FIRST,4,Intended,0.0204134
HGDP01157,FIRST,1,Intended,-0.00942422
HGDP01157,FIRST,2,Intended,0.0273403
HGDP01157,FIRST,3,Intended,-0.0103013
HGDP01157,FIRST,4,Intended,0.0182002
HGDP01161,FIRST,1,Intended,-0.0103853
HGDP01161,FIRST,2,Intended,0.0268756
HGDP01161,FIRST,3,Intended,-0.00867651
HGDP01161,FIRST,4,Intended,0.017068
HGDP01162,FIRST,1,Intended,-0.00948314
HGDP01162,FIRST,2,Intended,0.0272389
HGDP01162,FIRST,3,Intended,-0.00973354
HGDP01162,FIRST,4,Intended,0.0167912
HGDP01164,FIRST,1,Intended,-0.00892011
HGDP01164,FIRST,2,Intended,0.0266099
HGDP01164,FIRST,3,Intended,-0.00973883
HGDP01164,FIRST,4,Intended,0.0190025
HGDP01166,FIRST,1,Intended,-0.00989011
HGDP01166,FIRST,2,Intended,0.0260233
HGDP01166,FIRST,3,Intended,-0.01058
HGDP01166,FIRST,4,Intended,0.0197891
HGDP01167,FIRST,1,Intended,-0.00897744
HGDP01167,FIRST,2,Intended,0.0246764
HGDP01167,FIRST,3,Intended,-0.0116251
HGDP01167,FIRST,4,Intended,0.0154569
HGDP01169,FIRST,1,Intended,-0.00998887
HGDP01169,FIRST,2,Intended,0.0272881
HGDP01169,FIRST,3,Intended,-0.0100775
HGDP01169,FIRST,4,Intended,0.0185422
HGDP01171,FIRST,1,Intended,-0.00969222
HGDP01171,FIRST,2,Intended,0.0272952
HGDP01171,FIRST,3,Intended,-0.0104901
HGDP01171,FIRST,4,Intended,0.0179421
HGDP01173,FIRST,1,Intended,-0.00926562
HGDP01173,FIRST,2,Intended,0.0259331
HGDP01173,FIRST,3,Intended,-0.0112637
HGDP01173,FIRST,4,Intended,0.01962
HGDP01174,FIRST,1,Intended,-0.0102857
HGDP01174,FIRST,2,Intended,0.0263543
HGDP01174,FIRST,3,Intended,-0.011449
HGDP01174,FIRST,4,Intended,0.0191083
HGDP01177,FIRST,1,Intended,-0.0101452
HGDP01177,FIRST,2,Intended,0.0262709
HGDP01177,FIRST,3,Intended,-0.00760365
HGDP01177,FIRST,4,Intended,0.0195526
HGDP01180,FIRST,1,Intended,-0.0159491
HGDP01180,FIRST,2,Intended,-0.0313135
HGDP01180,FIRST,3,Intended,-0.000397628
HGDP01180,FIRST,4,Intended,0.0121298
HGDP01181,FIRST,1,Intended,-0.0161314
HGDP01181,FIRST,2,Intended,-0.0304446
HGDP01181,FIRST,3,Intended,-0.00415741
HGDP01181,FIRST,4,Intended,0.00932836
HGDP01182,FIRST,1,Intended,-0.0159076
HGDP01182,FIRST,2,Intended,-0.0298769
HGDP01182,FIRST,3,Intended,-0.000385572
HGDP01182,FIRST,4,Intended,0.00909212
HGDP01183,FIRST,1,Intended,-0.0158855
HGDP01183,FIRST,2,Intended,-0.0306151
HGDP01183,FIRST,3,Intended,-0.000980883
HGDP01183,FIRST,4,Intended,0.00899936
HGDP01184,FIRST,1,Intended,-0.0159891
HGDP01184,FIRST,2,Intended,-0.0301828
HGDP01184,FIRST,3,Intended,-0.00567215
HGDP01184,FIRST,4,Intended,0.0067047
HGDP01185,FIRST,1,Intended,-0.016124
HGDP01185,FIRST,2,Intended,-0.0312807
HGDP01185,FIRST,3,Intended,-0.00277776
HGDP01185,FIRST,4,Intended,0.0119496
HGDP01186,FIRST,1,Intended,-0.0161861
HGDP01186,FIRST,2,Intended,-0.0316566
HGDP01186,FIRST,3,Intended,-0.0031009
HGDP01186,FIRST,4,Intended,0.0142542
HGDP01187,FIRST,1,Intended,-0.0163477
HGDP01187,FIRST,2,Intended,-0.0315585
HGDP01187,FIRST,3,Intended,-0.00333879
HGDP01187,FIRST,4,Intended,0.0137616
HGDP01193,FIRST,1,Intended,-0.0165067
HGDP01193,FIRST,2,Intended,-0.0329102
HGDP01193,FIRST,3,Intended,-0.00170662
HGDP01193,FIRST,4,Intended,0.0174484
HGDP01194,FIRST,1,Intended,-0.0161827
HGDP01194,FIRST,2,Intended,-0.0319961
HGDP01194,FIRST,3,Intended,-0.00308795
HGDP01194,FIRST,4,Intended,0.0153683
HGDP01195,FIRST,1,Intended,-0.0162279
HGDP01195,FIRST,2,Intended,-0.031876
HGDP01195,FIRST,3,Intended,-0.0033194
HGDP01195,FIRST,4,Intended,0.0138931
HGDP01196,FIRST,1,Intended,-0.0164906
HGDP01196,FIRST,2,Intended,-0.0317997
HGDP01196,FIRST,3,Intended,-0.00268404
HGDP01196,FIRST,4,Intended,0.0148742
HGDP01197,FIRST,1,Intended,-0.0163527
HGDP01197,FIRST,2,Intended,-0.0314765
HGDP01197,FIRST,3,Intended,-0.00114963
HGDP01197,FIRST,4,Intended,0.014601
HGDP01200,FIRST,1,Intended,0.032942
HGDP01200,FIRST,2,Intended,-0.00491412
HGDP01200,FIRST,3,Intended,0.000910282
HGDP01200,FIRST,4,Intended,0.000119164
HGDP01201,FIRST,1,Intended,0.0338638
HGDP01201,FIRST,2,Intended,-0.00574309
HGDP01201,FIRST,3,Intended,-0.000395752
HGDP01201,FIRST,4,Intended,0.0015472
HGDP01204,FIRST,1,Intended,-0.0153006
HGDP01204,FIRST,2,Intended,-0.029278
HGDP01204,FIRST,3,Intended,-0.00192965
HGDP01204,FIRST,4,Intended,0.00739387
HGDP01205,FIRST,1,Intended,-0.0161619
HGDP01205,FIRST,2,Intended,-0.0274628
HGDP01205,FIRST,3,Intended,-0.00857164
HGDP01205,FIRST,4,Intended,0.0036181
HGDP01206,FIRST,1,Intended,-0.016054
HGDP01206,FIRST,2,Intended,-0.0260292
HGDP01206,FIRST,3,Intended,-0.00686303
HGDP01206,FIRST,4,Intended,0.00308989
HGDP01207,FIRST,1,Intended,-0.0161521
HGDP01207,FIRST,2,Intended,-0.0271227
HGDP01207,FIRST,3,Intended,-0.00569324
HGDP01207,FIRST,4,Intended,0.00729147
HGDP01208,FIRST,1,Intended,-0.015945
HGDP01208,FIRST,2,Intended,-0.0284778
HGDP01208,FIRST,3,Intended,-0.00504182
HGDP01208,FIRST,4,Intended,0.00486252
HGDP01209,FIRST,1,Intended,-0.0159225
HGDP01209,FIRST,2,Intended,-0.0285653
HGDP01209,FIRST,3,Intended,-0.00667548
HGDP01209,FIRST,4,Intended,0.00270792
HGDP01212,FIRST,1,Intended,-0.0157782
HGDP01212,FIRST,2,Intended,-0.0279905
HGDP01212,FIRST,3,Intended,-0.00410638
HGDP01212,FIRST,4,Intended,0.00770618
HGDP01217,FIRST,1,Intended,-0.015721
HGDP01217,FIRST,2,Intended,-0.0272403
HGDP01217,FIRST,3,Intended,-0.00646501
HGDP01217,FIRST,4,Intended,0.0069596
HGDP01218,FIRST,1,Intended,-0.0155447
HGDP01218,FIRST,2,Intended,-0.028423
HGDP01218,FIRST,3,Intended,-0.00282703
HGDP01218,FIRST,4,Intended,0.00803288
HGDP01219,FIRST,1,Intended,-0.0162662
HGDP01219,FIRST,2,Intended,-0.0281999
HGDP01219,FIRST,3,Intended,-0.00647085
HGDP01219,FIRST,4,Intended,0.00786274
HGDP01220,FIRST,1,Intended,-0.0159663
HGDP01220,FIRST,2,Intended,-0.0287494
HGDP01220,FIRST,3,Intended,-0.00595544
HGDP01220,FIRST,4,Intended,0.00599771
HGDP01221,FIRST,1,Intended,-0.016235
HGDP01221,FIRST,2,Intended,-0.0276689
HGDP01221,FIRST,3,Intended,-0.00775042
HGDP01221,FIRST,4,Intended,0.00679411
HGDP01222,FIRST,1,Intended,-0.0160935
HGDP01222,FIRST,2,Intended,-0.0284461
HGDP01222,FIRST,3,Intended,-0.00601087
HGDP01222,FIRST,4,Intended,0.00918521
HGDP01227,FIRST,1,Intended,-0.0155455
HGDP01227,FIRST,2,Intended,-0.0272405
HGDP01227,FIRST,3,Intended,-0.00322279
HGDP01227,FIRST,4,Intended,0.00942783
HGDP01229,FIRST,1,Intended,-0.0154851
HGDP01229,FIRST,2,Intended,-0.0226258
HGDP01229,FIRST,3,Intended,-0.0068099
HGDP01229,FIRST,4,Intended,0.00495896
HGDP01230,FIRST,1,Intended,-0.0158146
HGDP01230,FIRST,2,Intended,-0.0220612
HGDP01230,FIRST,3,Intended,-0.00337242
HGDP01230,FIRST,4,Intended,0.00589206
HGDP01231,FIRST,1,Intended,-0.016317
HGDP01231,FIRST,2,Intended,-0.0286614
HGDP01231,FIRST,3,Intended,-0.00696811
HGDP01231,FIRST,4,Intended,0.00831404
HGDP01232,FIRST,1,Intended,-0.0160091
HGDP01232,FIRST,2,Intended,-0.0287355
HGDP01232,FIRST,3,Intended,-0.00478236
HGDP01232,FIRST,4,Intended,0.00674583
HGDP01233,FIRST,1,Intended,-0.0163306
HGDP01233,FIRST,2,Intended,-0.0298518
HGDP01233,FIRST,3,Intended,-0.00634276
HGDP01233,FIRST,4,Intended,0.00770333
HGDP01234,FIRST,1,Intended,-0.0156285
HGDP01234,FIRST,2,Intended,-0.0271216
HGDP01234,FIRST,3,Intended,-0.00182819
HGDP01234,FIRST,4,Intended,0.00682569
HGDP01236,FIRST,1,Intended,-0.0163525
HGDP01236,FIRST,2,Intended,-0.0300467
HGDP01236,FIRST,3,Intended,-0.00669291
HGDP01236,FIRST,4,Intended,0.00858682
HGDP01237,FIRST,1,Intended,-0.0161521
HGDP01237,FIRST,2,Intended,-0.0280427
HGDP01237,FIRST,3,Intended,-0.00613124
HGDP01237,FIRST,4,Intended,0.00676717
HGDP01238,FIRST,1,Intended,-0.0166204
HGDP01238,FIRST,2,Intended,-0.0274315
HGDP01238,FIRST,3,Intended,-0.00591127
HGDP01238,FIRST,4,Intended,0.00944091
HGDP01239,FIRST,1,Intended,-0.0162306
HGDP01239,FIRST,2,Intended,-0.0298909
HGDP01239,FIRST,3,Intended,-0.00497932
HGDP01239,FIRST,4,Intended,0.00916986
HGDP01241,FIRST,1,Intended,-0.0155071
HGDP01241,FIRST,2,Intended,-0.0292637
HGDP01241,FIRST,3,Intended,-0.00583238
HGDP01241,FIRST,4,Intended,0.00873185
HGDP01247,FIRST,1,Intended,-0.0156392
HGDP01247,FIRST,2,Intended,-0.0253257
HGDP01247,FIRST,3,Intended,-0.00281382
HGDP01247,FIRST,4,Intended,0.0112705
HGDP01248,FIRST,1,Intended,-0.0158301
HGDP01248,FIRST,2,Intended,-0.0251588
HGDP01248,FIRST,3,Intended,-0.00654395
HGDP01248,FIRST,4,Intended,0.00533627
HGDP01249,FIRST,1,Intended,-0.0157753
HGDP01249,FIRST,2,Intended,-0.0298122
HGDP01249,FIRST,3,Intended,-0.00575572
HGDP01249,FIRST,4,Intended,0.00841623
HGDP01251,FIRST,1,Intended,-0.0161925
HGDP01251,FIRST,2,Intended,-0.0292824
HGDP01251,FIRST,3,Intended,-0.00569174
HGDP01251,FIRST,4,Intended,0.0078291
HGDP01254,FIRST,1,Intended,0.000775957
HGDP01254,FIRST,2,Intended,0.0189499
HGDP01254,FIRST,3,Intended,-0.0086629
HGDP01254,FIRST,4,Intended,0.0155717
HGDP01255,FIRST,1,Intended,-0.000456629
HGDP01255,FIRST,2,Intended,0.0196323
HGDP01255,FIRST,3,Intended,-0.00886012
HGDP01255,FIRST,4,Intended,0.0183278
HGDP01256,FIRST,1,Intended,0.00289671
HGDP01256,FIRST,2,Intended,0.0182619
HGDP01256,FIRST,3,Intended,-0.00404327
HGDP01256,FIRST,4,Intended,0.0162991
HGDP01257,FIRST,1,Intended,0.00410387
HGDP01257,FIRST,2,Intended,0.0182704
HGDP01257,FIRST,3,Intended,-0.00909103
HGDP01257,FIRST,4,Intended,0.014083
HGDP01258,FIRST,1,Intended,-0.000264178
HGDP01258,FIRST,2,Intended,0.0184818
HGDP01258,FIRST,3,Intended,-0.00575981
HGDP01258,FIRST,4,Intended,0.0137483
HGDP01259,FIRST,1,Intended,0.00144116
HGDP01259,FIRST,2,Intended,0.0158516
HGDP01259,FIRST,3,Intended,-0.00753318
HGDP01259,FIRST,4,Intended,0.0189924
HGDP01260,FIRST,1,Intended,0.00316904
HGDP01260,FIRST,2,Intended,0.0181147
HGDP01260,FIRST,3,Intended,-0.00517579
HGDP01260,FIRST,4,Intended,0.0157386
HGDP01261,FIRST,1,Intended,0.00875216
HGDP01261,FIRST,2,Intended,0.0128096
HGDP01261,FIRST,3,Intended,-0.00714043
HGDP01261,FIRST,4,Intended,0.0119619
HGDP01262,FIRST,1,Intended,0.00110067
HGDP01262,FIRST,2,Intended,0.0186067
HGDP01262,FIRST,3,Intended,-0.00844776
HGDP01262,FIRST,4,Intended,0.0118492
HGDP01263,FIRST,1,Intended,-0.00026687
HGDP01263,FIRST,2,Intended,0.0199388
HGDP01263,FIRST,3,Intended,-0.00712519
HGDP01263,FIRST,4,Intended,0.0151238
HGDP01264,FIRST,1,Intended,-0.000736565
HGDP01264,FIRST,2,Intended,0.0178401
HGDP01264,FIRST,3,Intended,-0.00687839
HGDP01264,FIRST,4,Intended,0.0166391
HGDP01265,FIRST,1,Intended,0.00140671
HGDP01265,FIRST,2,Intended,0.018761
HGDP01265,FIRST,3,Intended,-0.00732374
HGDP01265,FIRST,4,Intended,0.0180639
HGDP01266,FIRST,1,Intended,0.0014046
HGDP01266,FIRST,2,Intended,0.0185134
HGDP01266,FIRST,3,Intended,-0.00809274
HGDP01266,FIRST,4,Intended,0.0163554
HGDP01267,FIRST,1,Intended,0.00108843
HGDP01267,FIRST,2,Intended,0.0178894
HGDP01267,FIRST,3,Intended,-0.00434663
HGDP01267,FIRST,4,Intended,0.0163789
HGDP01268,FIRST,1,Intended,0.00140491
HGDP01268,FIRST,2,Intended,0.0173689
HGDP01268,FIRST,3,Intended,-0.00712636
HGDP01268,FIRST,4,Intended,0.015267
HGDP01269,FIRST,1,Intended,0.00220301
HGDP01269,FIRST,2,Intended,0.0179908
HGDP01269,FIRST,3,Intended,-0.00717774
HGDP01269,FIRST,4,Intended,0.0132037
HGDP01270,FIRST,1,Intended,0.0245838
HGDP01270,FIRST,2,Intended,0.00122861
HGDP01270,FIRST,3,Intended,-8.71e-05
HGDP01270,FIRST,4,Intended,0.00787927
HGDP01271,FIRST,1,Intended,0.0197646
HGDP01271,FIRST,2,Intended,0.00724935
HGDP01271,FIRST,3,Intended,-0.00062183
HGDP01271,FIRST,4,Intended,0.00585765
HGDP01272,FIRST,1,Intended,0.000687056
HGDP01272,FIRST,2,Intended,0.0178647
HGDP01272,FIRST,3,Intended,-0.0102629
HGDP01272,FIRST,4,Intended,0.0175251
HGDP01273,FIRST,1,Intended,0.000136426
HGDP01273,FIRST,2,Intended,0.0192525
HGDP01273,FIRST,3,Intended,-0.00759911
HGDP01273,FIRST,4,Intended,0.0154398
HGDP01275,FIRST,1,Intended,0.00139878
HGDP01275,FIRST,2,Intended,0.0196161
HGDP01275,FIRST,3,Intended,-0.0054056
HGDP01275,FIRST,4,Intended,0.0154644
HGDP01276,FIRST,1,Intended,0.00271133
HGDP01276,FIRST,2,Intended,0.017514
HGDP01276,FIRST,3,Intended,-0.00551288
HGDP01276,FIRST,4,Intended,0.0123242
HGDP01277,FIRST,1,Intended,0.000762614
HGDP01277,FIRST,2,Intended,0.0189124
HGDP01277,FIRST,3,Intended,-0.0057132
HGDP01277,FIRST,4,Intended,0.0151528
HGDP01279,FIRST,1,Intended,-0.000241895
HGDP01279,FIRST,2,Intended,0.0194746
HGDP01279,FIRST,3,Intended,-0.00743799
HGDP01279,FIRST,4,Intended,0.0155183
HGDP01280,FIRST,1,Intended,0.00101249
HGDP01280,FIRST,2,Intended,0.0175704
HGDP01280,FIRST,3,Intended,-0.00610001
HGDP01280,FIRST,4,Intended,0.0154732
HGDP01282,FIRST,1,Intended,0.000115163
HGDP01282,FIRST,2,Intended,0.0196021
HGDP01282,FIRST,3,Intended,-0.00599196
HGDP01282,FIRST,4,Intended,0.0131077
HGDP01283,FIRST,1,Intended,0.0341354
HGDP01283,FIRST,2,Intended,-0.00470084
HGDP01283,FIRST,3,Intended,6.31e-05
HGDP01283,FIRST,4,Intended,0.00566554
HGDP01285,FIRST,1,Intended,0.0338257
HGDP01285,FIRST,2,Intended,-0.00598343
HGDP01285,FIRST,3,Intended,0.00159202
HGDP01285,FIRST,4,Intended,0.00140723
HGDP01287,FIRST,1,Intended,-0.0164005
HGDP01287,FIRST,2,Intended,-0.0307144
HGDP01287,FIRST,3,Intended,-0.00458621
HGDP01287,FIRST,4,Intended,0.0150489
HGDP01288,FIRST,1,Intended,-0.0164611
HGDP01288,FIRST,2,Intended,-0.0312361
HGDP01288,FIRST,3,Intended,-0.00314618
HGDP01288,FIRST,4,Intended,0.0149803
HGDP01289,FIRST,1,Intended,-0.0163525
HGDP01289,FIRST,2,Intended,-0.029923
HGDP01289,FIRST,3,Intended,-0.00427588
HGDP01289,FIRST,4,Intended,0.0128416
HGDP01290,FIRST,1,Intended,-0.0163504
HGDP01290,FIRST,2,Intended,-0.0300292
HGDP01290,FIRST,3,Intended,-0.00584671
HGDP01290,FIRST,4,Intended,0.00797386
HGDP01291,FIRST,1,Intended,-0.0165487
HGDP01291,FIRST,2,Intended,-0.0312822
HGDP01291,FIRST,3,Intended,-0.00440625
HGDP01291,FIRST,4,Intended,0.0136266
HGDP01292,FIRST,1,Intended,-0.0164079
HGDP01292,FIRST,2,Intended,-0.0306084
HGDP01292,FIRST,3,Intended,-0.00328272
HGDP01292,FIRST,4,Intended,0.015659
HGDP01293,FIRST,1,Intended,-0.0159076
HGDP01293,FIRST,2,Intended,-0.0310812
HGDP01293,FIRST,3,Intended,-0.00483065
HGDP01293,FIRST,4,Intended,0.0123481
HGDP01294,FIRST,1,Intended,-0.0164456
HGDP01294,FIRST,2,Intended,-0.0301374
HGDP01294,FIRST,3,Intended,-0.0025749
HGDP01294,FIRST,4,Intended,0.0147481
HGDP01295,FIRST,1,Intended,-0.0161175
HGDP01295,FIRST,2,Intended,-0.0306255
HGDP01295,FIRST,3,Intended,-0.00252649
HGDP01295,FIRST,4,Intended,0.0145329
HGDP01296,FIRST,1,Intended,-0.0162344
HGDP01296,FIRST,2,Intended,-0.0294477
HGDP01296,FIRST,3,Intended,-0.0009448
HGDP01296,FIRST,4,Intended,0.0128616
HGDP01298,FIRST,1,Intended,-0.0127033
HGDP01298,FIRST,2,Intended,-0.0011167
HGDP01298,FIRST,3,Intended,0.000964899
HGDP01298,FIRST,4,Intended,0.00759776
HGDP01301,FIRST,1,Intended,-0.0138226
HGDP01301,FIRST,2,Intended,-0.00340529
HGDP01301,FIRST,3,Intended,0.00285399
HGDP01301,FIRST,4,Intended,0.00163744
HGDP01302,FIRST,1,Intended,-0.0140788
HGDP01302,FIRST,2,Intended,-0.008745
HGDP01302,FIRST,3,Intended,-0.00185112
HGDP01302,FIRST,4,Intended,0.0065356
HGDP01303,FIRST,1,Intended,-0.0131602
HGDP01303,FIRST,2,Intended,-0.00180683
HGDP01303,FIRST,3,Intended,-0.00123383
HGDP01303,FIRST,4,Intended,0.00465908
HGDP01304,FIRST,1,Intended,-0.0128416
HGDP01304,FIRST,2,Intended,-0.00602282
HGDP01304,FIRST,3,Intended,-0.00328433
HGDP01304,FIRST,4,Intended,0.0075303
HGDP01305,FIRST,1,Intended,-0.0133982
HGDP01305,FIRST,2,Intended,-0.00614959
HGDP01305,FIRST,3,Intended,-0.000295748
HGDP01305,FIRST,4,Intended,0.00478991
HGDP01309,FIRST,1,Intended,-0.0164762
HGDP01309,FIRST,2,Intended,-0.0322977
HGDP01309,FIRST,3,Intended,-0.00295086
HGDP01309,FIRST,4,Intended,0.0178044
HGDP01310,FIRST,1,Intended,-0.0160242
HGDP01310,FIRST,2,Intended,-0.0315363
HGDP01310,FIRST,3,Intended,0.000344193
HGDP01310,FIRST,4,Intended,0.0144728
HGDP01311,FIRST,1,Intended,-0.0161009
HGDP01311,FIRST,2,Intended,-0.0307057
HGDP01311,FIRST,3,Intended,0.000178856
HGDP01311,FIRST,4,Intended,0.0172501
HGDP01313,FIRST,1,Intended,-0.0161888
HGDP01313,FIRST,2,Intended,-0.0324925
HGDP01313,FIRST,3,Intended,-0.00313897
HGDP01313,FIRST,4,Intended,0.0145997
HGDP01316,FIRST,1,Intended,-0.0159992
HGDP01316,FIRST,2,Intended,-0.0323447
HGDP01316,FIRST,3,Intended,-0.00128458
HGDP01316,FIRST,4,Intended,0.014651
HGDP01317,FIRST,1,Intended,-0.0162192
HGDP01317,FIRST,2,Intended,-0.0301513
HGDP01317,FIRST,3,Intended,-0.000129233
HGDP01317,FIRST,4,Intended,0.0135765
HGDP01318,FIRST,1,Intended,-0.0155925
HGDP01318,FIRST,2,Intended,-0.031556
HGDP01318,FIRST,3,Intended,-0.000993539
HGDP01318,FIRST,4,Intended,0.0139095
HGDP01319,FIRST,1,Intended,-0.0160143
HGDP01319,FIRST,2,Intended,-0.0297715
HGDP01319,FIRST,3,Intended,-0.00173293
HGDP01319,FIRST,4,Intended,0.0139097
HGDP01321,FIRST,1,Intended,-0.0160443
HGDP01321,FIRST,2,Intended,-0.0307164
HGDP01321,FIRST,3,Intended,-0.00305942
HGDP01321,FIRST,4,Intended,0.0122559
HGDP01322,FIRST,1,Intended,-0.0157985
HGDP01322,FIRST,2,Intended,-0.0314719
HGDP01322,FIRST,3,Intended,-0.00132592
HGDP01322,FIRST,4,Intended,0.0144502
HGDP01326,FIRST,1,Intended,-0.01625
HGDP01326,FIRST,2,Intended,-0.0301252
HGDP01326,FIRST,3,Intended,-0.00230941
HGDP01326,FIRST,4,Intended,0.0129223
HGDP01327,FIRST,1,Intended,-0.0168622
HGDP01327,FIRST,2,Intended,-0.0332543
HGDP01327,FIRST,3,Intended,-0.00237501
HGDP01327,FIRST,4,Intended,0.0209551
HGDP01328,FIRST,1,Intended,-0.0163044
HGDP01328,FIRST,2,Intended,-0.0325267
HGDP01328,FIRST,3,Intended,-0.000240439
HGDP01328,FIRST,4,Intended,0.0154961
HGDP01329,FIRST,1,Intended,-0.0163488
HGDP01329,FIRST,2,Intended,-0.0320478
HGDP01329,FIRST,3,Intended,-0.00168674
HGDP01329,FIRST,4,Intended,0.015052
HGDP01330,FIRST,1,Intended,-0.0165749
HGDP01330,FIRST,2,Intended,-0.032907
HGDP01330,FIRST,3,Intended,-0.00182665
HGDP01330,FIRST,4,Intended,0.0177273
HGDP01331,FIRST,1,Intended,-0.0164383
HGDP01331,FIRST,2,Intended,-0.0328247
HGDP01331,FIRST,3,Intended,-0.00340414
HGDP01331,FIRST,4,Intended,0.0165002
HGDP01332,FIRST,1,Intended,-0.0163809
HGDP01332,FIRST,2,Intended,-0.0317268
HGDP01332,FIRST,3,Intended,-0.00257924
HGDP01332,FIRST,4,Intended,0.014115
HGDP01334,FIRST,1,Intended,-0.0166035
HGDP01334,FIRST,2,Intended,-0.0326181
HGDP01334,FIRST,3,Intended,-0.00182653
HGDP01334,FIRST,4,Intended,0.0170447
HGDP01336,FIRST,1,Intended,-0.0162341
